comment_id,user_id,item_id,text,timestamp,normalized_text,spam_probability,spam,text_frequency,duplicate,comment_risk_score
C196,U156,I389,This is an interesting perspective on education. Reference 196,2026-06-15 16:12:31.779732,this is an interesting perspective on education reference 196,0.0,0,1,0,0.0
C197,U505,I237,Thanks for sharing this information. Reference 197,2026-06-10 20:01:31.779746,thanks for sharing this information reference 197,0.0,0,1,0,0.0
C198,U946,I451,Thanks for sharing this information. Reference 198,2026-06-15 17:48:31.779764,thanks for sharing this information reference 198,0.0,0,1,0,0.0
C199,U323,I77,I think this could be improved. Reference 199,2026-06-30 03:36:31.779778,i think this could be improved reference 199,0.0,0,1,0,0.0
C200,U452,I323,I have a different opinion about movies. Reference 200,2026-06-19 00:00:31.779792,i have a different opinion about movies reference 200,0.0,0,1,0,0.0
C201,U57,I180,This was a surprisingly interesting post. Reference 201,2026-07-14 13:53:31.779807,this was a surprisingly interesting post reference 201,0.0,0,1,0,0.0
C202,U472,I231,I really enjoyed this post about technology. Reference 202,2026-07-09 06:27:31.779821,i really enjoyed this post about technology reference 202,0.0,0,1,0,0.0
C203,U851,I146,This is an interesting perspective on gaming. Reference 203,2026-06-16 20:28:31.779836,this is an interesting perspective on gaming reference 203,0.0,0,1,0,0.0
C204,U608,I259,The information presented here is useful. Reference 204,2026-06-20 00:14:31.779850,the information presented here is useful reference 204,0.0,0,1,0,0.0
C205,U567,I488,I really enjoyed this post about food. Reference 205,2026-06-20 19:10:31.779864,i really enjoyed this post about food reference 205,0.0,0,1,0,0.0
C206,U667,I96,This is worth discussing further. Reference 206,2026-06-27 04:43:31.779878,this is worth discussing further reference 206,0.0,0,1,0,0.0
C207,U154,I490,I really enjoyed this post about food. Reference 207,2026-08-02 09:52:31.779892,i really enjoyed this post about food reference 207,0.0,0,1,0,0.0
C208,U830,I460,This is worth discussing further. Reference 208,2026-06-26 21:46:31.779906,this is worth discussing further reference 208,0.0,0,1,0,0.0
C209,U661,I88,I really enjoyed this post about sports. Reference 209,2026-06-08 10:09:31.779920,i really enjoyed this post about sports reference 209,0.0,0,1,0,0.0
C210,U448,I224,This was a surprisingly interesting post. Reference 210,2026-07-09 17:02:31.779935,this was a surprisingly interesting post reference 210,0.0,0,1,0,0.0
C211,U381,I469,I have a different opinion about fashion. Reference 211,2026-07-05 15:00:31.779949,i have a different opinion about fashion reference 211,0.0,0,1,0,0.0
C212,U793,I173,Thanks for sharing this information. Reference 212,2026-06-15 09:47:31.779963,thanks for sharing this information reference 212,0.0,0,1,0,0.0
C213,U662,I171,This is an interesting perspective on music. Reference 213,2026-08-03 05:31:31.779977,this is an interesting perspective on music reference 213,0.0,0,1,0,0.0
C214,U571,I347,The information presented here is useful. Reference 214,2026-07-19 21:29:31.779992,the information presented here is useful reference 214,0.0,0,1,0,0.0
C215,U741,I436,Thanks for sharing this information. Reference 215,2026-07-12 11:44:31.780007,thanks for sharing this information reference 215,0.0,0,1,0,0.0
C216,U83,I298,I learned something useful about music here. Reference 216,2026-07-14 14:16:31.780021,i learned something useful about music here reference 216,0.0,0,1,0,0.0
C217,U990,I335,The information presented here is useful. Reference 217,2026-06-18 16:05:31.780035,the information presented here is useful reference 217,0.0,0,1,0,0.0
C218,U725,I480,This is an interesting perspective on movies. Reference 218,2026-06-21 22:59:31.780049,this is an interesting perspective on movies reference 218,0.0,0,1,0,0.0
C219,U385,I329,This is worth discussing further. Reference 219,2026-06-11 20:05:31.780065,this is worth discussing further reference 219,0.0,0,1,0,0.0
C220,U719,I424,This was a surprisingly interesting post. Reference 220,2026-06-14 00:43:31.780079,this was a surprisingly interesting post reference 220,0.0,0,1,0,0.0
C221,U686,I216,This was a surprisingly interesting post. Reference 221,2026-08-10 04:09:31.780093,this was a surprisingly interesting post reference 221,0.0,0,1,0,0.0
C222,U371,I158,I learned something useful about sports here. Reference 222,2026-07-11 17:27:31.780107,i learned something useful about sports here reference 222,0.0,0,1,0,0.0
C223,U970,I392,I think this could be improved. Reference 223,2026-07-22 05:05:31.780121,i think this could be improved reference 223,0.0,0,1,0,0.0
C224,U140,I79,This is an interesting perspective on movies. Reference 224,2026-08-02 15:02:31.780137,this is an interesting perspective on movies reference 224,0.0,0,1,0,0.0
C225,U519,I394,This was a surprisingly interesting post. Reference 225,2026-06-12 13:58:31.780152,this was a surprisingly interesting post reference 225,0.0,0,1,0,0.0
C226,U344,I448,Thanks for sharing this information. Reference 226,2026-06-18 11:16:31.780166,thanks for sharing this information reference 226,0.0,0,1,0,0.0
C227,U385,I78,Click here for amazing deals,2026-06-09 18:26:31.780180,click here for amazing deals,0.5,1,53,1,72.50000000000001
C228,U789,I319,I learned something useful about food here. Reference 228,2026-08-07 20:32:31.780194,i learned something useful about food here reference 228,0.0,0,1,0,0.0
C229,U420,I186,Amazing product buy now,2026-06-17 06:07:31.780295,amazing product buy now,1.0,1,69,1,100.0
C230,U291,I385,I think this could be improved. Reference 230,2026-06-24 05:25:31.780318,i think this could be improved reference 230,0.0,0,1,0,0.0
C231,U244,I158,I think this could be improved. Reference 231,2026-07-09 08:25:31.780335,i think this could be improved reference 231,0.0,0,1,0,0.0
C232,U694,I484,Thanks for sharing this information. Reference 232,2026-06-30 19:25:31.780349,thanks for sharing this information reference 232,0.0,0,1,0,0.0
C233,U787,I144,The information presented here is useful. Reference 233,2026-07-28 01:57:31.780364,the information presented here is useful reference 233,0.0,0,1,0,0.0
C234,U836,I102,Thanks for sharing this information. Reference 234,2026-07-20 01:50:31.780378,thanks for sharing this information reference 234,0.0,0,1,0,0.0
C235,U53,I328,I think this could be improved. Reference 235,2026-06-22 08:34:31.780392,i think this could be improved reference 235,0.0,0,1,0,0.0
C236,U956,I52,This was a surprisingly interesting post. Reference 236,2026-07-16 21:15:31.780406,this was a surprisingly interesting post reference 236,0.0,0,1,0,0.0
C237,U85,I390,Best product ever buy now,2026-07-01 22:25:31.780421,best product ever buy now,0.5,1,75,1,72.50000000000001
C238,U927,I262,I learned something useful about fashion here. Reference 238,2026-08-03 11:37:31.780435,i learned something useful about fashion here reference 238,0.0,0,1,0,0.0
C239,U969,I466,The explanation of food was very clear. Reference 239,2026-07-11 00:18:31.780449,the explanation of food was very clear reference 239,0.0,0,1,0,0.0
C240,U952,I13,The information presented here is useful. Reference 240,2026-07-06 17:54:31.780465,the information presented here is useful reference 240,0.0,0,1,0,0.0
C241,U514,I191,The explanation of fashion was very clear. Reference 241,2026-08-04 09:42:31.780480,the explanation of fashion was very clear reference 241,0.0,0,1,0,0.0
C242,U383,I114,I really enjoyed this post about music. Reference 242,2026-08-02 19:31:31.780495,i really enjoyed this post about music reference 242,0.0,0,1,0,0.0
C243,U859,I365,This is worth discussing further. Reference 243,2026-07-30 07:23:31.780509,this is worth discussing further reference 243,0.0,0,1,0,0.0
C244,U39,I146,I think this could be improved. Reference 244,2026-06-03 18:16:31.780524,i think this could be improved reference 244,0.0,0,1,0,0.0
C245,U722,I240,I think this could be improved. Reference 245,2026-08-04 14:54:31.780538,i think this could be improved reference 245,0.0,0,1,0,0.0
C246,U19,I131,The explanation of education was very clear. Reference 246,2026-06-22 21:06:31.780553,the explanation of education was very clear reference 246,0.0,0,1,0,0.0
C247,U962,I372,Thanks for sharing this information. Reference 247,2026-08-01 17:05:31.780568,thanks for sharing this information reference 247,0.0,0,1,0,0.0
C248,U794,I147,The explanation of movies was very clear. Reference 248,2026-07-31 17:48:31.780582,the explanation of movies was very clear reference 248,0.0,0,1,0,0.0
C249,U48,I122,The information presented here is useful. Reference 249,2026-08-06 02:46:31.780597,the information presented here is useful reference 249,0.0,0,1,0,0.0
C250,U113,I428,I think this could be improved. Reference 250,2026-06-15 07:27:31.780611,i think this could be improved reference 250,0.0,0,1,0,0.0
C251,U527,I294,The explanation of education was very clear. Reference 251,2026-07-16 07:41:31.780626,the explanation of education was very clear reference 251,0.0,0,1,0,0.0
C252,U439,I0,Thanks for sharing this information. Reference 252,2026-07-20 22:27:31.780642,thanks for sharing this information reference 252,0.0,0,1,0,0.0
C253,U584,I213,I learned something useful about gaming here. Reference 253,2026-06-25 04:24:31.780657,i learned something useful about gaming here reference 253,0.0,0,1,0,0.0
C254,U998,I184,This is an interesting perspective on technology. Reference 254,2026-07-07 07:01:31.780672,this is an interesting perspective on technology reference 254,0.0,0,1,0,0.0
C255,U894,I240,I really enjoyed this post about fashion. Reference 255,2026-07-08 20:29:31.780686,i really enjoyed this post about fashion reference 255,0.0,0,1,0,0.0
C256,U259,I382,I really enjoyed this post about music. Reference 256,2026-08-05 16:23:31.780701,i really enjoyed this post about music reference 256,0.0,0,1,0,0.0
C257,U353,I123,This is an interesting perspective on music. Reference 257,2026-07-30 16:32:31.780716,this is an interesting perspective on music reference 257,0.0,0,1,0,0.0
C258,U45,I180,This was a surprisingly interesting post. Reference 258,2026-06-14 07:46:31.780730,this was a surprisingly interesting post reference 258,0.0,0,1,0,0.0
C259,U179,I425,I think this could be improved. Reference 259,2026-06-15 07:56:31.780750,i think this could be improved reference 259,0.0,0,1,0,0.0
C260,U186,I415,I learned something useful about gaming here. Reference 260,2026-06-07 15:45:31.780766,i learned something useful about gaming here reference 260,0.0,0,1,0,0.0
C261,U794,I483,I think this could be improved. Reference 261,2026-07-16 02:56:31.780780,i think this could be improved reference 261,0.0,0,1,0,0.0
C262,U206,I22,The explanation of technology was very clear. Reference 262,2026-07-14 02:33:31.780798,the explanation of technology was very clear reference 262,0.0,0,1,0,0.0
C263,U955,I158,This was a surprisingly interesting post. Reference 263,2026-06-23 09:42:31.780815,this was a surprisingly interesting post reference 263,0.0,0,1,0,0.0
C264,U484,I129,I really enjoyed this post about sports. Reference 264,2026-07-16 18:57:31.780830,i really enjoyed this post about sports reference 264,0.0,0,1,0,0.0
C265,U365,I441,I really enjoyed this post about music. Reference 265,2026-07-17 23:07:31.780845,i really enjoyed this post about music reference 265,0.0,0,1,0,0.0
C266,U127,I409,This is worth discussing further. Reference 266,2026-07-06 10:07:31.780859,this is worth discussing further reference 266,0.0,0,1,0,0.0
C267,U761,I225,The information presented here is useful. Reference 267,2026-07-25 19:52:31.780874,the information presented here is useful reference 267,0.0,0,1,0,0.0
C268,U508,I354,I think this could be improved. Reference 268,2026-06-25 13:36:31.780888,i think this could be improved reference 268,0.0,0,1,0,0.0
C269,U273,I410,This is an interesting perspective on fashion. Reference 269,2026-08-04 15:33:31.780903,this is an interesting perspective on fashion reference 269,0.0,0,1,0,0.0
C270,U440,I308,I learned something useful about movies here. Reference 270,2026-07-13 14:17:31.780926,i learned something useful about movies here reference 270,0.0,0,1,0,0.0
C271,U105,I40,This is worth discussing further. Reference 271,2026-07-14 22:25:31.780941,this is worth discussing further reference 271,0.0,0,1,0,0.0
C272,U456,I308,The information presented here is useful. Reference 272,2026-06-10 01:10:31.780955,the information presented here is useful reference 272,0.0,0,1,0,0.0
C273,U454,I179,I think this could be improved. Reference 273,2026-06-06 16:13:31.780968,i think this could be improved reference 273,0.0,0,1,0,0.0
C274,U890,I466,Best product ever buy now,2026-07-17 20:12:31.780982,best product ever buy now,0.5,1,75,1,72.50000000000001
C275,U654,I405,I really enjoyed this post about gaming. Reference 275,2026-06-11 17:45:31.780996,i really enjoyed this post about gaming reference 275,0.0,0,1,0,0.0
C276,U652,I207,This is worth discussing further. Reference 276,2026-08-08 23:57:31.781010,this is worth discussing further reference 276,0.0,0,1,0,0.0
C277,U146,I434,Thanks for sharing this information. Reference 277,2026-08-08 15:57:31.781024,thanks for sharing this information reference 277,0.0,0,1,0,0.0
C278,U129,I34,The explanation of music was very clear. Reference 278,2026-07-09 20:51:31.781039,the explanation of music was very clear reference 278,0.0,0,1,0,0.0
