comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type,duplicate_count,duplicate_score,spam_score,near_duplicate_similarity,near_duplicate_score,user_comment_count,user_activity_score,unique_users_for_text,text_item_group_size,coordination_score,attack_pattern_score,base_attack_score,coordination_boost,attack_score,detected_fake,is_real_attack
C153,U847,I232,the information presented here is useful. reference 153,2026-06-06 10:07:31.779108,False,GENUINE,1,0,0,0.6598076480079632,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C154,U97,I160,the information presented here is useful. reference 154,2026-06-12 07:01:31.779122,False,GENUINE,1,0,0,0.6598076480079632,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C155,U261,I191,i learned something useful about food here. reference 155,2026-08-05 17:19:31.779138,False,GENUINE,1,0,0,0.7306701420191416,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C156,U93,I425,this is an interesting perspective on gaming. reference 156,2026-07-03 12:32:31.779152,False,GENUINE,1,0,0,0.7326877208387651,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C157,U98,I381,this is worth discussing further. reference 157,2026-06-22 04:34:31.779166,False,GENUINE,1,0,0,0.6148367794734235,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C158,U61,I300,this was a surprisingly interesting post. reference 158,2026-06-11 20:19:31.779180,False,GENUINE,1,0,0,0.661661894767308,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C159,U125,I210,this is worth discussing further. reference 159,2026-06-07 04:48:31.779194,False,GENUINE,1,0,0,0.6148367794734235,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C160,U52,I495,i have a different opinion about movies. reference 160,2026-07-10 19:48:31.779208,False,GENUINE,1,0,0,0.7480534672157237,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C161,U106,I295,this was a surprisingly interesting post. reference 161,2026-07-28 17:58:31.779222,False,GENUINE,1,0,0,0.661661894767308,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C162,U672,I246,the explanation of gaming was very clear. reference 162,2026-07-10 23:08:31.779236,False,GENUINE,1,0,0,0.7624332223630372,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C163,U865,I284,this is worth discussing further. reference 163,2026-06-03 10:02:31.779250,False,GENUINE,1,0,0,0.6148367794734235,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C164,U285,I293,the explanation of fashion was very clear. reference 164,2026-06-21 18:32:31.779264,False,GENUINE,1,0,0,0.7656396726651926,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C165,U997,I392,thanks for sharing this information. reference 165,2026-06-17 09:36:31.779279,False,GENUINE,1,0,0,0.6789809902112234,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C166,U951,I336,i have a different opinion about technology. reference 166,2026-07-26 09:51:31.779295,False,GENUINE,1,0,0,0.7418462529021725,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C167,U279,I359,i have a different opinion about music. reference 167,2026-07-10 21:09:31.779312,False,GENUINE,1,0,0,0.7390063271830457,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C168,U6,I92,i learned something useful about fashion here. reference 168,2026-08-05 11:58:31.779326,False,GENUINE,1,0,0,0.7359149406482672,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C169,U145,I379,i really enjoyed this post about gaming. reference 169,2026-06-04 22:04:31.779341,False,GENUINE,1,0,0,0.7760108921746118,20,11,40,1,1,0,0,7.0,0,7.0,False,False
C170,U543,I110,the information presented here is useful. reference 170,2026-07-01 12:58:31.779356,False,GENUINE,1,0,0,0.6598076480079632,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C171,U349,I80,this is worth discussing further. reference 171,2026-06-07 03:37:31.779370,False,GENUINE,1,0,0,0.6148367794734235,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C172,U332,I397,thanks for sharing this information. reference 172,2026-08-07 01:03:31.779384,False,GENUINE,1,0,0,0.6789809902112234,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C173,U159,I80,thanks for sharing this information. reference 173,2026-06-11 11:40:31.779399,False,GENUINE,1,0,0,0.6789809902112234,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C174,U83,I139,i think this could be improved. reference 174,2026-06-28 15:02:31.779415,False,GENUINE,1,0,0,0.6122441426822248,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C175,U621,I226,click here for amazing deals,2026-07-23 05:03:31.779429,False,GENUINE,53,50,30,1.0000000000000002,50,9,15,53,2,50,0,40.0,8,48.0,False,False
C176,U773,I262,this is an interesting perspective on music. reference 176,2026-07-03 16:49:31.779445,False,GENUINE,1,0,0,0.7318423269582839,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C177,U113,I145,thanks for sharing this information. reference 177,2026-06-24 20:52:31.779459,False,GENUINE,1,0,0,0.6789809902112234,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C178,U683,I157,i really enjoyed this post about sports. reference 178,2026-07-06 20:31:31.779473,False,GENUINE,1,0,0,0.7746110731001136,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C179,U613,I28,i really enjoyed this post about sports. reference 179,2026-07-15 09:31:31.779488,False,GENUINE,1,0,0,0.7746110731001136,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C180,U968,I108,i learned something useful about movies here. reference 180,2026-07-16 11:40:31.779502,False,GENUINE,1,0,0,0.736990248638929,20,11,40,1,1,0,0,7.0,0,7.0,False,False
C181,U335,I61,i really enjoyed this post about food. reference 181,2026-06-04 20:06:31.779516,False,GENUINE,1,0,0,0.7772683096754256,20,9,15,1,1,0,0,4.5,0,4.5,False,False
C182,U440,I89,i learned something useful about fashion here. reference 182,2026-06-24 08:32:31.779531,False,GENUINE,1,0,0,0.7359149406482672,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C183,U720,I117,this was a surprisingly interesting post. reference 183,2026-08-05 06:31:31.779546,False,GENUINE,1,0,0,0.661661894767308,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C184,U406,I441,i really enjoyed this post about fashion. reference 184,2026-08-10 03:02:31.779560,False,GENUINE,1,0,0,0.7749801373506703,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C185,U470,I471,this is an interesting perspective on music. reference 185,2026-06-20 10:13:31.779574,False,GENUINE,1,0,0,0.7318423269582839,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C186,U439,I293,the information presented here is useful. reference 186,2026-07-16 11:31:31.779588,False,GENUINE,1,0,0,0.6598076480079632,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C187,U117,I207,i really enjoyed this post about music. reference 187,2026-07-27 04:31:31.779602,False,GENUINE,1,0,0,0.7730771289001258,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C188,U820,I485,thanks for sharing this information. reference 188,2026-06-10 01:30:31.779616,False,GENUINE,1,0,0,0.6789809902112234,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C189,U941,I185,this is an interesting perspective on fashion. reference 189,2026-08-02 04:43:31.779630,False,GENUINE,1,0,0,0.7361608768424162,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C190,U249,I223,thanks for sharing this information. reference 190,2026-06-25 03:22:31.779644,False,GENUINE,1,0,0,0.6789809902112234,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C191,U80,I202,i have a different opinion about music. reference 191,2026-07-22 15:57:31.779658,False,GENUINE,1,0,0,0.7390063271830457,20,11,40,1,1,0,0,7.0,0,7.0,False,False
C192,U341,I398,i learned something useful about gaming here. reference 192,2026-06-26 08:48:31.779673,False,GENUINE,1,0,0,0.7317498758867395,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C193,U648,I58,this was a surprisingly interesting post. reference 193,2026-07-11 00:45:31.779687,False,GENUINE,1,0,0,0.661661894767308,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C194,U359,I372,i learned something useful about sports here. reference 194,2026-08-02 11:24:31.779701,False,GENUINE,1,0,0,0.7313413266953137,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C195,U149,I131,the explanation of education was very clear. reference 195,2026-06-18 00:01:31.779715,False,GENUINE,1,0,0,0.7597438970269877,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C196,U156,I389,this is an interesting perspective on education. reference 196,2026-06-15 16:12:31.779732,False,GENUINE,1,0,0,0.7306942280328299,20,9,15,1,1,0,0,4.5,0,4.5,False,False
C197,U505,I237,thanks for sharing this information. reference 197,2026-06-10 20:01:31.779746,False,GENUINE,1,0,0,0.6789809902112234,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C198,U946,I451,thanks for sharing this information. reference 198,2026-06-15 17:48:31.779764,False,GENUINE,1,0,0,0.6789809902112234,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C199,U323,I77,i think this could be improved. reference 199,2026-06-30 03:36:31.779778,False,GENUINE,1,0,0,0.6122441426822248,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C200,U452,I323,i have a different opinion about movies. reference 200,2026-06-19 00:00:31.779792,False,GENUINE,1,0,0,0.7480534672157237,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C201,U57,I180,this was a surprisingly interesting post. reference 201,2026-07-14 13:53:31.779807,False,GENUINE,1,0,0,0.661661894767308,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C202,U472,I231,i really enjoyed this post about technology. reference 202,2026-07-09 06:27:31.779821,False,GENUINE,1,0,0,0.7763004403525399,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C203,U851,I146,this is an interesting perspective on gaming. reference 203,2026-06-16 20:28:31.779836,False,GENUINE,1,0,0,0.7326877208387651,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C204,U608,I259,the information presented here is useful. reference 204,2026-06-20 00:14:31.779850,False,GENUINE,1,0,0,0.6598076480079632,0,2,0,1,1,0,0,0.0,0,0.0,False,False
C205,U567,I488,i really enjoyed this post about food. reference 205,2026-06-20 19:10:31.779864,False,GENUINE,1,0,0,0.7772683096754256,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C206,U667,I96,this is worth discussing further. reference 206,2026-06-27 04:43:31.779878,False,GENUINE,1,0,0,0.6148367794734235,0,2,0,1,1,0,0,0.0,0,0.0,False,False
C207,U154,I490,i really enjoyed this post about food. reference 207,2026-08-02 09:52:31.779892,False,GENUINE,1,0,0,0.7772683096754256,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C208,U830,I460,this is worth discussing further. reference 208,2026-06-26 21:46:31.779906,False,GENUINE,1,0,0,0.6148367794734235,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C209,U661,I88,i really enjoyed this post about sports. reference 209,2026-06-08 10:09:31.779920,False,GENUINE,1,0,0,0.7746110731001136,20,9,15,1,1,0,0,4.5,0,4.5,False,False
C210,U448,I224,this was a surprisingly interesting post. reference 210,2026-07-09 17:02:31.779935,False,GENUINE,1,0,0,0.661661894767308,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C211,U381,I469,i have a different opinion about fashion. reference 211,2026-07-05 15:00:31.779949,False,GENUINE,1,0,0,0.743131701331639,20,9,15,1,1,0,0,4.5,0,4.5,False,False
C212,U793,I173,thanks for sharing this information. reference 212,2026-06-15 09:47:31.779963,False,GENUINE,1,0,0,0.6789809902112234,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C213,U662,I171,this is an interesting perspective on music. reference 213,2026-08-03 05:31:31.779977,False,GENUINE,1,0,0,0.7318423269582839,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C214,U571,I347,the information presented here is useful. reference 214,2026-07-19 21:29:31.779992,False,GENUINE,1,0,0,0.6598076480079632,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C215,U741,I436,thanks for sharing this information. reference 215,2026-07-12 11:44:31.780007,False,GENUINE,1,0,0,0.6789809902112234,0,11,40,1,1,0,0,4.0,0,4.0,False,False
C216,U83,I298,i learned something useful about music here. reference 216,2026-07-14 14:16:31.780021,False,GENUINE,1,0,0,0.7357637114536311,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C217,U990,I335,the information presented here is useful. reference 217,2026-06-18 16:05:31.780035,False,GENUINE,1,0,0,0.6598076480079632,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C218,U725,I480,this is an interesting perspective on movies. reference 218,2026-06-21 22:59:31.780049,False,GENUINE,1,0,0,0.7382784747058516,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C219,U385,I329,this is worth discussing further. reference 219,2026-06-11 20:05:31.780065,False,GENUINE,1,0,0,0.6148367794734235,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C220,U719,I424,this was a surprisingly interesting post. reference 220,2026-06-14 00:43:31.780079,False,GENUINE,1,0,0,0.661661894767308,0,2,0,1,1,0,0,0.0,0,0.0,False,False
C221,U686,I216,this was a surprisingly interesting post. reference 221,2026-08-10 04:09:31.780093,False,GENUINE,1,0,0,0.661661894767308,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C222,U371,I158,i learned something useful about sports here. reference 222,2026-07-11 17:27:31.780107,False,GENUINE,1,0,0,0.7313413266953137,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C223,U970,I392,i think this could be improved. reference 223,2026-07-22 05:05:31.780121,False,GENUINE,1,0,0,0.6122441426822248,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C224,U140,I79,this is an interesting perspective on movies. reference 224,2026-08-02 15:02:31.780137,False,GENUINE,1,0,0,0.7382784747058516,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C225,U519,I394,this was a surprisingly interesting post. reference 225,2026-06-12 13:58:31.780152,False,GENUINE,1,0,0,0.661661894767308,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C226,U344,I448,thanks for sharing this information. reference 226,2026-06-18 11:16:31.780166,False,GENUINE,1,0,0,0.6789809902112234,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C227,U385,I78,click here for amazing deals,2026-06-09 18:26:31.780180,False,GENUINE,53,50,30,1.0000000000000002,50,5,15,53,1,40,0,36.5,8,44.5,False,False
C228,U789,I319,i learned something useful about food here. reference 228,2026-08-07 20:32:31.780194,False,GENUINE,1,0,0,0.7306701420191416,20,9,15,1,1,0,0,4.5,0,4.5,False,False
C229,U420,I186,amazing product buy now,2026-06-17 06:07:31.780295,False,GENUINE,69,50,15,1.0,50,5,15,68,1,40,0,33.5,8,41.5,False,False
C230,U291,I385,i think this could be improved. reference 230,2026-06-24 05:25:31.780318,False,GENUINE,1,0,0,0.6122441426822248,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C231,U244,I158,i think this could be improved. reference 231,2026-07-09 08:25:31.780335,False,GENUINE,1,0,0,0.6122441426822248,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C232,U694,I484,thanks for sharing this information. reference 232,2026-06-30 19:25:31.780349,False,GENUINE,1,0,0,0.6789809902112234,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C233,U787,I144,the information presented here is useful. reference 233,2026-07-28 01:57:31.780364,False,GENUINE,1,0,0,0.6598076480079632,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C234,U836,I102,thanks for sharing this information. reference 234,2026-07-20 01:50:31.780378,False,GENUINE,1,0,0,0.6789809902112234,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C235,U53,I328,i think this could be improved. reference 235,2026-06-22 08:34:31.780392,False,GENUINE,1,0,0,0.6122441426822248,0,2,0,1,1,0,0,0.0,0,0.0,False,False
C236,U956,I52,this was a surprisingly interesting post. reference 236,2026-07-16 21:15:31.780406,False,GENUINE,1,0,0,0.661661894767308,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C237,U85,I390,best product ever buy now,2026-07-01 22:25:31.780421,False,GENUINE,75,50,15,1.0,50,7,15,72,1,40,0,33.5,8,41.5,False,False
C238,U927,I262,i learned something useful about fashion here. reference 238,2026-08-03 11:37:31.780435,False,GENUINE,1,0,0,0.7359149406482672,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C239,U969,I466,the explanation of food was very clear. reference 239,2026-07-11 00:18:31.780449,False,GENUINE,1,0,0,0.7668898154278452,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C240,U952,I13,the information presented here is useful. reference 240,2026-07-06 17:54:31.780465,False,GENUINE,1,0,0,0.6598076480079632,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C241,U514,I191,the explanation of fashion was very clear. reference 241,2026-08-04 09:42:31.780480,False,GENUINE,1,0,0,0.7656396726651926,20,9,15,1,1,0,0,4.5,0,4.5,False,False
C242,U383,I114,i really enjoyed this post about music. reference 242,2026-08-02 19:31:31.780495,False,GENUINE,1,0,0,0.7730771289001258,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C243,U859,I365,this is worth discussing further. reference 243,2026-07-30 07:23:31.780509,False,GENUINE,1,0,0,0.6148367794734235,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C244,U39,I146,i think this could be improved. reference 244,2026-06-03 18:16:31.780524,False,GENUINE,1,0,0,0.6122441426822248,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C245,U722,I240,i think this could be improved. reference 245,2026-08-04 14:54:31.780538,False,GENUINE,1,0,0,0.6122441426822248,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C246,U19,I131,the explanation of education was very clear. reference 246,2026-06-22 21:06:31.780553,False,GENUINE,1,0,0,0.7597438970269877,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C247,U962,I372,thanks for sharing this information. reference 247,2026-08-01 17:05:31.780568,False,GENUINE,1,0,0,0.6789809902112234,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C248,U794,I147,the explanation of movies was very clear. reference 248,2026-07-31 17:48:31.780582,False,GENUINE,1,0,0,0.769149315988473,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C249,U48,I122,the information presented here is useful. reference 249,2026-08-06 02:46:31.780597,False,GENUINE,1,0,0,0.6598076480079632,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C250,U113,I428,i think this could be improved. reference 250,2026-06-15 07:27:31.780611,False,GENUINE,1,0,0,0.6122441426822248,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C251,U527,I294,the explanation of education was very clear. reference 251,2026-07-16 07:41:31.780626,False,GENUINE,1,0,0,0.7597438970269877,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C252,U439,I0,thanks for sharing this information. reference 252,2026-07-20 22:27:31.780642,False,GENUINE,1,0,0,0.6789809902112234,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C253,U584,I213,i learned something useful about gaming here. reference 253,2026-06-25 04:24:31.780657,False,GENUINE,1,0,0,0.7317498758867395,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C254,U998,I184,this is an interesting perspective on technology. reference 254,2026-07-07 07:01:31.780672,False,GENUINE,1,0,0,0.7340859795799535,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C255,U894,I240,i really enjoyed this post about fashion. reference 255,2026-07-08 20:29:31.780686,False,GENUINE,1,0,0,0.7749801373506703,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C256,U259,I382,i really enjoyed this post about music. reference 256,2026-08-05 16:23:31.780701,False,GENUINE,1,0,0,0.7730771289001258,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C257,U353,I123,this is an interesting perspective on music. reference 257,2026-07-30 16:32:31.780716,False,GENUINE,1,0,0,0.7318423269582839,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C258,U45,I180,this was a surprisingly interesting post. reference 258,2026-06-14 07:46:31.780730,False,GENUINE,1,0,0,0.661661894767308,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C259,U179,I425,i think this could be improved. reference 259,2026-06-15 07:56:31.780750,False,GENUINE,1,0,0,0.6122441426822248,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C260,U186,I415,i learned something useful about gaming here. reference 260,2026-06-07 15:45:31.780766,False,GENUINE,1,0,0,0.7317498758867395,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C261,U794,I483,i think this could be improved. reference 261,2026-07-16 02:56:31.780780,False,GENUINE,1,0,0,0.6122441426822248,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C262,U206,I22,the explanation of technology was very clear. reference 262,2026-07-14 02:33:31.780798,False,GENUINE,1,0,0,0.768821942884016,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C263,U955,I158,this was a surprisingly interesting post. reference 263,2026-06-23 09:42:31.780815,False,GENUINE,1,0,0,0.661661894767308,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C264,U484,I129,i really enjoyed this post about sports. reference 264,2026-07-16 18:57:31.780830,False,GENUINE,1,0,0,0.7746110731001136,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C265,U365,I441,i really enjoyed this post about music. reference 265,2026-07-17 23:07:31.780845,False,GENUINE,1,0,0,0.7730771289001258,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C266,U127,I409,this is worth discussing further. reference 266,2026-07-06 10:07:31.780859,False,GENUINE,1,0,0,0.6148367794734235,0,7,15,1,1,0,0,1.5,0,1.5,False,False
